#OTUID	taxonomy	confidence
bb46b15c0de7e4da634f8bef1fbfaf55	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__W5053; s__Clostridiales_bacterium	0.8198007819852526
70b6fb830e327177f37db128a47f67a7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Kurthia	0.8790498086844092
96e0a0bec591fe3e2b0d8e41cd949370	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Moritellaceae; g__Moritella	0.9894970543459991
bc403b0c10ad0b42ca5d7b4fd05b7e0f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium	0.9856594432603699
6297b521fee6027e1a4dd57506390234	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999853337960393
5cd952d4c33024a88e96abf51e398902	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_18	0.9999834133660906
c5da45413d72b3172e730fd409959618	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999992
b3605e1cad066dcaa97a7ac55caeabea	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Dyella	0.937342603098549
6a55f20eaf506973af3795b1a167e32c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9981113421909238
6f203ed98ae3bf12d1ab8656f29b3a15	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.9935141617527788
ffa558a9ced087789170eeabbcf23ed4	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999923
042f2ee5bbb1dc80dcb5fcf66ecbdee2	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus	0.999999960725961
870d5230e3a7eb972b3671b3f66436f9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9998997316509999
f746a7043f7bd9643c5b3f355257b118	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella	0.9999999996002721
2e615a40bbd1acbc2b824fcfa428d7d6	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__Fusobacteriaceae_bacterium	0.7808332633595731
3a78b91d32840ae6ebfdebef86338409	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae	0.9993961606173026
afc596f28f252309384b20322f643fbc	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Holophagales; f__Holophagaceae	0.999999999999898
08122fa1c0a044224bc9a5552d26192e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.9574150909946335
f8841189988f6a79979939ae0557379d	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae	0.7988245467670545
2e195f7760f7bb8ee28b3840d51dc07d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	0.8153785792263999
f60a15d1cc5b89e1c387faf57c17cc05	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9997122972956359
4f4db83780bc49dfb039d9aaa657f1a4	d__Bacteria; p__Planctomycetota; c__BD7-11; o__BD7-11; f__BD7-11; g__BD7-11; s__uncultured_bacterium	0.9999999936825503
837f2a388816ae1379f7399289b5ab29	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus; s__uncultured_bacterium	0.7688843168315159
0a7fa279e57dc40900ae216f498658db	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Peptoniphilus; s__swine_effluent	0.9990182565225854
911e2a6433beefc5f55c52417fea684b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Aneurinibacillales; f__Aneurinibacillaceae; g__Aneurinibacillus; s__Aneurinibacillus_sp.	0.9011174102090759
06549cffa44baa087553c5e0866d169a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9986848188190789
81b425f862b93b8c900c1de98a9c7c4f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__unidentified	0.7484622280918871
40e14c96e9435e9662d37d6b124985eb	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Aeriscardovia; s__Aeriscardovia_aeriphila	0.9999991611737437
8d0c34ed8aeb016a61e71c44ab1cccca	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella	0.9999999998912045
1f79021634ad1a10ed206a12cfd40a1e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Lactobacillus_ingluviei	0.9439051247846777
00b37ea90847a824b7fe262419a9ec74	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea	0.7297206148297217
29b4907e3124c062f4b461d1efb63915	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella; s__Veillonella_sp.	0.7920244579847961
767130ef39ddd0e6de37c191b6ce9d8c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__Lactococcus_lactis	0.8231558739930896
724e8e5629446dc0692358388f9420b9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_7	0.9999970889162395
0ccf2332c08facd979fe6acc3e05028d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Anoxybacillus	0.9133154745554469
c47bffae9c6c94879b94d078e6b584f6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Dyella	0.9550003490694619
edb2bddb28bc4c1b249810581f5bf2c0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Frateuria; s__Frateuria_aurantia	0.8223614042955506
8461be5340a9c75f08b355ccdac29f71	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Peptoniphilus; s__swine_effluent	0.9941087057105686
704ec3e681895b5cba1389d30f264d89	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium; s__Mesorhizobium_plurifarium	0.70983776433809
8b66f5ca4a4b9c14c3bad6739833884c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__Clostridium_isatidis	0.9964050867436299
130d39e8439a586cebd0eddfb43d7cd8	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2	0.9999999999981456
5c73bd5a24dfe264462e3d728989b6b7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium	0.9825140532604332
1db94054756bbd8253ce9af0a357036f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus; s__Lactobacillus_agilis	0.9947864270084463
711effc98acf8110e1765b33e3efb697	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus	0.9984960337694736
4387ee3fab0a367083f5c0989a3bb86c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus	0.9999993807632731
1bf2980e78c2cda758a30dbc074d81bb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia	0.9997894753348431
bec5132587cfbb68d52bcb9a2e3f88ae	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus	0.9383988503812841
b335de0da52c55d259defc274656ff74	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Hydrotalea; s__uncultured_bacterium	0.9990529718390493
36c52467915555f7fdbe0b6191bec6e6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Curtobacterium	0.8079337864378869
41c2f0bf6fc7e59006f12b68da9187f8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Weissella; s__uncultured_compost	0.9612116124319996
22a452848a6e1275e4d7ffc89121c135	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_5; s__Clostridium_putrefaciens	0.981796342708167
9a04a26a6b51f10536fb3b49bd6720fd	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.9850794393117085
b5885b911cda52a98061fffc666ba964	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.7990206619601233
0a5074465027bae692705ab6d8a7bc25	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Savagea; s__uncultured_bacterium	0.9998293045213535
1168ad0563991297b9ab7d14b5765a74	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_7; s__Clostridium_novyi	0.7613679803092525
aba6ab4e844af6a336af4e423a1bbc47	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Glutamicibacter	0.7348717774552406
eb35cd2698e2acd4ca87de7c8e7bf1d8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.999999749824721
a927093af98a00c74dced91ec31e28ba	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium	0.7870059956214692
b8eb985ea71915ec54f927dda0f14aab	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridiaceae; s__uncultured_bacterium	0.9990700997320133
b288886f4c6e31164ddafb5d68de8502	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.7523564077829338
3cb29b8955f3ea576a393da1d1f0b053	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Sulfuritalea	0.8688051464216329
fc2f1fedce4f8eab3e4b43ba30b88d81	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia	0.9998400197033711
